"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L";"Category";"Restricted-Category";"Summary";"Language"
"0679865691";"Haveli (Laurel Leaf Books)";"SUZANNE FISHER STAPLES";"1995";"Laurel Leaf";"http://images.amazon.com/images/P/0679865691.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679865691.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679865691.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"Having relented to the ways of her people in Pakistan and married the
rich older man to whom she was pledged against her will, Shabanu is
now the victim of his family&#39;s blood feud and the malice of his
other wives";"en"
"2070423204";"Lieux dits";"Michel Tournier";"2002";"Gallimard";"http://images.amazon.com/images/P/2070423204.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2070423204.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2070423204.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Boire un chocolat chaud ou un vin de Tokay Ã  Prague en compagnie de
Mozart et Da Ponte, sÃĐjourner Ã  Weimar avec Bach et Goethe,
s&#39;envoler pour le Japon, atterrir Ã  Bombay, flÃĒner sur l&#39;ÃŪle
Saint-Louis, crÃĐer un jardin &quot;de curÃĐ&quot;, ...";"fr"
"0345260317";"The Dragons of Eden: Speculations on the Evolution of Human Intelligence";"Carl Sagan";"1978";"Ballantine Books";"http://images.amazon.com/images/P/0345260317.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345260317.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345260317.01.LZZZZZZZ.jpg";"['Science']";"['Science']";"Dr. Carl Sagan Takes Us on a Great Reading Adventure, Offering his
Vivid and Startling Insight Into the Brain of Man and Beast, the
Origin of Human Intelligence, the Function of our Most Haunting
Legends -- and Their Amazing Links to Recent ...";"en"
"0394743741";"The yawning heights";"Aleksandr Zinoviev";"1980";"Random House";"http://images.amazon.com/images/P/0394743741.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394743741.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394743741.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"042511774X";"Breathing Lessons";"Anne Tyler";"1994";"Berkley Publishing Group";"http://images.amazon.com/images/P/042511774X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/042511774X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/042511774X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0804106304";"The Joy Luck Club";"Amy Tan";"1994";"Prentice Hall (K-12)";"http://images.amazon.com/images/P/0804106304.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0804106304.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0804106304.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"1853262404";"Heart of Darkness (Wordsworth Collection)";"Joseph Conrad";"1998";"NTC/Contemporary Publishing Company";"http://images.amazon.com/images/P/1853262404.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1853262404.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1853262404.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Generally regarded as the pre-eminent work of Conrad&#39;s shorter
fiction, &#39;Heart of Darkness&#39; is a chilling tale of horror
which, as the author intended, is capable of many interpretations.";"en"
"0312970242";"The Angel Is Near";"Deepak Chopra";"2000";"St. Martin's Press";"http://images.amazon.com/images/P/0312970242.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312970242.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312970242.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"American physician Michael Aulden stands at the center of an epic
global confrontation of the body, mind, and soul, as humankind must
choose between the forces of good and evil, with the fate of the
entire world at stake. Original.";"en"
"1853260053";"Tess of the D'Urbervilles (Wordsworth Classics)";"Thomas Hardy";"1997";"NTC/Contemporary Publishing Company";"http://images.amazon.com/images/P/1853260053.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1853260053.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1853260053.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The story of a simple country girl whose family&#39;s pretentions lead
to her destruction";"en"
"1414035004";"The Adventures of Drew and Ellie: The Magical Dress";"Charles Noland";"2003";"1stBooks Library";"http://images.amazon.com/images/P/1414035004.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1414035004.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1414035004.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0060938412";"The Accidental Virgin";"Valerie Frankel";"2003";"Avon Trade";"http://images.amazon.com/images/P/0060938412.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060938412.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060938412.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"You were so promising at the beginning: Sexy, smart, personable and
funny. Great on dates and really great afterward-if you know what I
mean. But this is a sad state of affairs; or, in your case, non-
affairs!";"en"
"0140067477";"The Tao of Pooh";"Benjamin Hoff";"1983";"Penguin Books";"http://images.amazon.com/images/P/0140067477.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140067477.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140067477.01.LZZZZZZZ.jpg";"['Humor']";"['Humor']";"An expert in Chinese philosophy explains facets of Taoism using
Milne&#39;s famous character and explores the world of Winnie-the-Pooh
through Tao, characterizing Pooh as a simple bear who subscribes to
the principles of successful living";"en"
"0345465083";"Seabiscuit";"LAURA HILLENBRAND";"2003";"Ballantine Books";"http://images.amazon.com/images/P/0345465083.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345465083.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345465083.01.LZZZZZZZ.jpg";"['History']";"['History']";"Retraces the journey of Seabiscuit, a horse with crooked legs and a
pathetic tail that made racing history in 1938, thanks to the efforts
of a trainer, owner, and jockey who transformed a bottom-level
racehorse into a legend.";"en"
"0451625889";"The Prince";"Niccolo Machiavelli";"1952";"Signet Book";"http://images.amazon.com/images/P/0451625889.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451625889.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451625889.01.LZZZZZZZ.jpg";"['Political ethics']";"['Miscellaneous 1']";"This book aims to deliver significant scientific progress on the
problem of the erosion of geomaterials, focusing on the
mechanical/physical aspect.";"en"
"1558531025";"Life's Little Instruction Book (Life's Little Instruction Books (Paperback))";"H. Jackson Brown";"1991";"Thomas Nelson";"http://images.amazon.com/images/P/1558531025.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1558531025.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1558531025.01.LZZZZZZZ.jpg";"['Conduct of life']";"['Conduct of life']";"A collection of advice on how to live a happy and rewarding life.";"en"
"0441783589";"Starship Troopers";"Robert A. Heinlein";"1987";"Ace Books";"http://images.amazon.com/images/P/0441783589.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441783589.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441783589.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"In a futuristic military adventure a recruit goes through the roughest
boot camp in the universe and into battle with the Terran Mobile
Infantry in what historians would come to call the First Interstellar
War";"en"
"0394895894";"The Ruby in the Smoke (Sally Lockhart Trilogy, Book 1)";"PHILIP PULLMAN";"1988";"Laurel Leaf";"http://images.amazon.com/images/P/0394895894.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394895894.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394895894.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"1569871213";"Black Beauty (Illustrated Classics)";"Anna Sewell";"1995";"Landoll";"http://images.amazon.com/images/P/1569871213.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1569871213.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1569871213.01.LZZZZZZZ.jpg";"['Horses']";"['Miscellaneous 5']";"A horse in nineteenth-century England recounts his experiences with
both good and bad masters.";"en"
"0375410538";"Anil's Ghost";"MICHAEL ONDAATJE";"2000";"Knopf";"http://images.amazon.com/images/P/0375410538.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0375410538.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0375410538.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A forensic pathologist returns to Sri Lanka--after 15 years abroad--to
assist in identifying victims of the country&#39;s civil war";"en"
"0966986105";"Prescription for Terror";"Sandra Levy Ceren";"1999";"Andrew Scott Publishers";"http://images.amazon.com/images/P/0966986105.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0966986105.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0966986105.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"When rape and murder strike young, single women on the sun-drenched
San Diego coast, police are stumped.";"en"
"087113375X";"Modern Manners: An Etiquette Book for Rude People";"P.J. O'Rourke";"1990";"Atlantic Monthly Press";"http://images.amazon.com/images/P/087113375X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/087113375X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/087113375X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"";""
"0340767936";"Turning Thirty";"Mike Gayle";"2000";"Hodder & Stoughton General Division";"http://images.amazon.com/images/P/0340767936.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0340767936.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0340767936.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0743403843";"Decipher";"Stel Pavlou";"2002";"Simon & Schuster (Trade Division)";"http://images.amazon.com/images/P/0743403843.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743403843.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743403843.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0060930365";"My First Cousin Once Removed: Money, Madness, and the Family of Robert Lowell";"Sarah Payne Stuart";"1999";"Perennial";"http://images.amazon.com/images/P/0060930365.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060930365.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060930365.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0060177586";"Standing Firm: A Vice-Presidential Memoir";"Dan Quayle";"1994";"Harpercollins";"http://images.amazon.com/images/P/0060177586.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060177586.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060177586.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0071416331";"Team Bush : Leadership Lessons from the Bush White House";"Donald F. Kettl";"2003";"McGraw-Hill";"http://images.amazon.com/images/P/0071416331.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0071416331.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0071416331.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0375509038";"The Right Man : The Surprise Presidency of George W. Bush";"DAVID FRUM";"2003";"Random House";"http://images.amazon.com/images/P/0375509038.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0375509038.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0375509038.01.LZZZZZZZ.jpg";"['Political Science']";"['Political Science']";"An account of the first year of George W. Bush&#39;s presidency
explores key events, including his controversial election, the
September 11th terrorist attack and its aftermath, and their long-term
implications for the United States.";"en"
"0553062042";"Daybreakers Louis Lamour Collection";"Louis Lamour";"1981";"Bantam Doubleday Dell";"http://images.amazon.com/images/P/0553062042.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553062042.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553062042.01.LZZZZZZZ.jpg";"['Brothers']";"['Brothers']";"Tyrel and Orrin Sackett travel from Tennessee to Santa Fe.";"en"
"0316769487";"The Catcher in the Rye";"J.D. Salinger";"1991";"Little, Brown";"http://images.amazon.com/images/P/0316769487.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0316769487.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0316769487.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"&quot; The hero-narrator of The Catcher in the Rye is an ancient child
of sixteen, a native New Yorker named Holden Caufield.";"en"
"8445071408";"El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish))";"J. R. R. Tolkien";"2001";"Minotauro";"http://images.amazon.com/images/P/8445071408.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8445071408.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8445071408.01.LZZZZZZZ.jpg";"['Baggins, Frodo (Fictitious character)']";"['Miscellaneous 7']";"Esplendida traduccion castellana de esta prodigiosa y fantastica
trilogia? Nadie podra regatearle a Tolkien el oficio de buen narrador,
de buen escritor que sabe ganarse incondicionalmente el animo de los
lectores.";"es"
"8445071769";"El Senor De Los Anillos: Las DOS Torres (Lord of the Rings (Paperback))";"J. R. R. Tolkien";"2001";"Minotauro";"http://images.amazon.com/images/P/8445071769.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8445071769.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8445071769.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"";""
"8445071777";"El Senor De Los Anillos: El Retorno Del Rey (Tolkien, J. R. R. Lord of the Rings. 3.)";"J. R. R. Tolkien";"2001";"Distribooks";"http://images.amazon.com/images/P/8445071777.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8445071777.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8445071777.01.LZZZZZZZ.jpg";"['Baggins, Frodo (Fictitious character)']";"['Miscellaneous 9']";"Los ejÃĐrcitos del SeÃąor Oscuro van extendiendo cada vez mÃĄs su
malÃĐfica sombra por la Tierra Media.";"es"
"0679429220";"Midnight in the Garden of Good and Evil: A Savannah Story";"John Berendt";"1994";"Random House";"http://images.amazon.com/images/P/0679429220.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679429220.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679429220.01.LZZZZZZZ.jpg";"['History']";"['History']";"In charming, beautiful, and wealthy old-South Savannah, Georgia, the
local bad boy is shot dead inside of the opulent mansion of a gay
antiques dealer, and a gripping trial follows";"en"
"0671867156";"Pretend You Don't See Her";"Mary Higgins Clark";"1998";"Pocket";"http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671867156.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671867156.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Placed in the federal witness protection program after seeing a
murder, Manhattan real-estate agent Lacey Farrell nevertheless must
solve the case before she becomes the next victim";"en"
"0312252617";"Fast Women";"Jennifer Crusie";"2001";"St. Martin's Press";"http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312252617.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Following her divorce, Nell Dysart takes a job working for a detective
agency and finds herself knee deep in embezzlement, bribery,
blackmail, arson, adultery, murder, and passion with her boss, Gabe
McKenna. 75,000 first printing.";"en"
"0312261594";"Female Intelligence";"Jane Heller";"2001";"St. Martin's Press";"http://images.amazon.com/images/P/0312261594.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312261594.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312261594.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0316748641";"Pasquale's Nose: Idle Days in an Italian Town";"Michael Rips";"2002";"Back Bay Books";"http://images.amazon.com/images/P/0316748641.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0316748641.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0316748641.01.LZZZZZZZ.jpg";"['Biography & Autobiography']";"['Biography & Autobiography']";"Hailed for its quirkiness and charm, this book tells the story of a
New York City lawyer who runs away to a small Etruscan village with
his wife and baby and discovers a community of eccentrics who make
them feel right at home.";"en"
"0316973742";"The Gospel of Judas: A Novel";"Simon Mawer";"2002";"Back Bay Books";"http://images.amazon.com/images/P/0316973742.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0316973742.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0316973742.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A tragic love affair unfolding in Fascist-dominated Rome during World
War II. These are the elements of a magnificent literary entertainment
-- a novel that resonates with tales of love and betrayal as it deals
profoundly with questions of ...";"en"
